s,C,g/g,g/g,g/g,g/g,g/g,1/s,1/s,1/s,1/s,1/s,W/g,W/g
Time,Temp,Total Mass,vegetation Mass,MOISTURE Mass,CHAR Mass,ASH Mass,Total MLR,vegetation MLR,MOISTURE MLR,CHAR MLR,ASH MLR,MCC,DSC
 8.1240000E+003, 7.0199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.1360000E+003, 7.0299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.1480000E+003, 7.0399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.1600000E+003, 7.0499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.1720000E+003, 7.0599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.1840000E+003, 7.0699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.1960000E+003, 7.0799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.2080000E+003, 7.0899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.2200000E+003, 7.0999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.2320000E+003, 7.1099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.2440000E+003, 7.1199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.2560000E+003, 7.1299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.2680000E+003, 7.1399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.2800000E+003, 7.1499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.2920000E+003, 7.1599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.3040000E+003, 7.1699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.3160000E+003, 7.1799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.3280000E+003, 7.1899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.3400000E+003, 7.1999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.3520000E+003, 7.2099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.3640000E+003, 7.2199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.3760000E+003, 7.2299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.3880000E+003, 7.2399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.4000000E+003, 7.2499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.4120000E+003, 7.2599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.4240000E+003, 7.2699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.4360000E+003, 7.2799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.4480000E+003, 7.2899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.4600000E+003, 7.2999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.4720000E+003, 7.3099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.4840000E+003, 7.3199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.4960000E+003, 7.3299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.5080000E+003, 7.3399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.5200000E+003, 7.3499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.5320000E+003, 7.3599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.5440000E+003, 7.3699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.5560000E+003, 7.3799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.5680000E+003, 7.3899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.5800000E+003, 7.3999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.5920000E+003, 7.4099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.6040000E+003, 7.4199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.6160000E+003, 7.4299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.6280000E+003, 7.4399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.6400000E+003, 7.4499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.6520000E+003, 7.4599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.6640000E+003, 7.4699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.6760000E+003, 7.4799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.6880000E+003, 7.4899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.7000000E+003, 7.4999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.7120000E+003, 7.5099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.7240000E+003, 7.5199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.7360000E+003, 7.5299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.7480000E+003, 7.5399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.7600000E+003, 7.5499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.7720000E+003, 7.5599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.7840000E+003, 7.5699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.7960000E+003, 7.5799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.8080000E+003, 7.5899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.8200000E+003, 7.5999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.8320000E+003, 7.6099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.8440000E+003, 7.6199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.8560000E+003, 7.6299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.8680000E+003, 7.6399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.8800000E+003, 7.6499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.8920000E+003, 7.6599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.9040000E+003, 7.6699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.9160000E+003, 7.6799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.9280000E+003, 7.6899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.9400000E+003, 7.6999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.9520000E+003, 7.7099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.9640000E+003, 7.7199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.9760000E+003, 7.7299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.9880000E+003, 7.7399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 9.0000000E+003, 7.7499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 9.0120000E+003, 7.7599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 9.0240000E+003, 7.7699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 9.0360000E+003, 7.7799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 9.0480000E+003, 7.7899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 9.0600000E+003, 7.7999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 9.0720000E+003, 7.8099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 9.0840000E+003, 7.8199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 9.0960000E+003, 7.8299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 9.1080000E+003, 7.8399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 9.1200000E+003, 7.8499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 9.1320000E+003, 7.8599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 9.1440000E+003, 7.8699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 9.1560000E+003, 7.8799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 9.1680000E+003, 7.8899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 9.1800000E+003, 7.8999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 9.1920000E+003, 7.9099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 9.2040000E+003, 7.9199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 9.2160000E+003, 7.9299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 9.2280000E+003, 7.9399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 9.2400000E+003, 7.9499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 9.2520000E+003, 7.9599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 9.2640000E+003, 7.9699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 9.2760000E+003, 7.9799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 9.2880000E+003, 7.9899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
